\text version='5' \,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,22418,0,1,0,,3120,,10009,,0,,716,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10010,,0,,173,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10013,,0,,58,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10015,,0,,705,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10018,,0,,249,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10019,,0,,728,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10020,,0,,359,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10021,,0,,11,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10022,,0,,6,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10023,,0,,13,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10024,,0,,17,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10026,,0,,38,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10033,,0,,537,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10035,,0,,47,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10039,,0,,44,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10040,,0,,29,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10041,,0,,20,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10052,,0,,65,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10053,,0,,29,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10056,,0,,2,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10059,,0,,13,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10061,,0,,13,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10062,,0,,195,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10064,,0,,40,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10065,,0,,17,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10067,,0,,20,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10068,,0,,31,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10070,,0,,6,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10074,,0,,15,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10075,,0,,65,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10081,,0,,13,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10084,,0,,139,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10086,,0,,58,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10090,,0,,42,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10093,,0,,155,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10096,,0,,35,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10099,,0,,384,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10102,,0,,20,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10103,,0,,24,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10104,,0,,366,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10110,,0,,24,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10113,,0,,38,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10116,,0,,6,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10117,,0,,359,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10118,,0,,519,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10128,,0,,15,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10138,,0,,125,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10140,,0,,38,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10146,,0,,22,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10153,,0,,1489,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10174,,0,,325,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10205,,0,,116,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10218,,0,,65,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10219,,0,,164,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10220,,0,,2,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10223,,0,,8,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10229,,0,,206,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10232,,0,,579,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10234,,0,,6,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10236,,0,,116,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10242,,0,,4,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10246,,0,,629,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10247,,0,,13,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10257,,0,,415,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10258,,0,,15,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10259,,0,,8,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10260,,0,,150,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10264,,0,,930,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10266,,0,,8,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10267,,0,,62,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10270,,0,,2125,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10272,,0,,17,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10273,,0,,265,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10274,,0,,119,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10275,,0,,215,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10276,,0,,507,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10277,,0,,11,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10279,,0,,289,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10280,,0,,247,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10281,,0,,226,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10282,,0,,15,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10283,,0,,1152,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10284,,0,,229,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10285,,0,,164,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10286,,0,,763,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10287,,0,,4,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10290,,0,,211,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10292,,0,,739,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10293,,0,,155,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10294,,0,,543,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10298,,0,,370,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10299,,0,,251,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10302,,0,,6,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10304,,0,,433,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10306,,0,,613,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10307,,0,,355,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10308,,0,,26,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10313,,0,,92,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10318,,0,,85,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10319,,0,,71,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10321,,0,,159,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10324,,0,,8,0,確定05月配信【11】AppPass(ｽﾀﾝﾌﾟ&きせかえｷｰﾎﾞｰﾄﾞ)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,000,,5413,,2,,Q5,,31610,0,1,0,,3120,,10009,,0,,1282,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10013,,0,,422,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10015,,0,,4436,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10019,,0,,705,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10020,,0,,514,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10024,,0,,5221,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
20210731,,21,0,1,,,,,,,,,,,1,0,,3120,,10026,,0,,57,0,確定05月配信【12】Ａｐｐｌｅ(iMessage)　仕入,,,1,,,,,,,,,,,,
